0,0.0,0.0,-0.16666666666666666,-0.08518518518518518,-0.3037037037037037,-0.21851851851851853,-0.3925925925925926,-0.3333333333333333,-0.4777777777777778,-0.4111111111111111,-0.15185185185185185,-0.48518518518518516,-0.18518518518518517,-0.6777777777777778,-0.2037037037037037,-0.8,-0.2111111111111111,-0.9074074074074074,-0.044444444444444446,-0.5074074074074074,-0.037037037037037035,-0.7333333333333333,-0.037037037037037035,-0.8814814814814815,-0.03333333333333333,-1.0,0.05555555555555555,-0.48148148148148145,0.09259259259259259,-0.6851851851851852,0.1111111111111111,-0.8148148148148148,0.12222222222222222,-0.9259259259259259,0.14444444444444443,-0.4185185185185185,0.21481481481481482,-0.5592592592592592,0.26666666666666666,-0.6518518518518519,0.3074074074074074,-0.737037037037037
0,0.0,0.0,-0.16666666666666666,-0.08518518518518518,-0.3074074074074074,-0.21851851851851853,-0.3962962962962963,-0.3296296296296296,-0.4777777777777778,-0.4111111111111111,-0.15555555555555556,-0.48518518518518516,-0.18888888888888888,-0.6777777777777778,-0.2074074074074074,-0.8,-0.21481481481481482,-0.9074074074074074,-0.04814814814814815,-0.5074074074074074,-0.040740740740740744,-0.7333333333333333,-0.040740740740740744,-0.8814814814814815,-0.040740740740740744,-1.0,0.05185185185185185,-0.48148148148148145,0.08888888888888889,-0.6851851851851852,0.10740740740740741,-0.8148148148148148,0.11481481481481481,-0.9222222222222223,0.14444444444444443,-0.4222222222222222,0.21481481481481482,-0.562962962962963,0.26296296296296295,-0.6555555555555556,0.3037037037037037,-0.737037037037037
0,0.0,0.0,-0.1634980988593156,-0.08365019011406843,-0.3041825095057034,-0.22053231939163498,-0.39543726235741444,-0.33460076045627374,-0.4790874524714829,-0.41064638783269963,-0.1596958174904943,-0.4790874524714829,-0.19391634980988592,-0.6730038022813688,-0.21673003802281368,-0.7946768060836502,-0.22813688212927757,-0.9011406844106464,-0.049429657794676805,-0.5057034220532319,-0.049429657794676805,-0.7338403041825095,-0.049429657794676805,-0.8783269961977186,-0.053231939163498096,-1.0,0.049429657794676805,-0.4828897338403042,0.09125475285171103,-0.6844106463878327,0.10646387832699619,-0.8174904942965779,0.11787072243346007,-0.9315589353612167,0.1444866920152091,-0.4220532319391635,0.21673003802281368,-0.5627376425855514,0.2661596958174905,-0.6577946768060836,0.30798479087452474,-0.7452471482889734
0,0.0,0.0,-0.16129032258064516,-0.08064516129032258,-0.3064516129032258,-0.21774193548387097,-0.39919354838709675,-0.33064516129032256,-0.4838709677419355,-0.4112903225806452,-0.1693548387096774,-0.4717741935483871,-0.20967741935483872,-0.6653225806451613,-0.23387096774193547,-0.7862903225806451,-0.24596774193548387,-0.8911290322580645,-0.06048387096774194,-0.5,-0.06854838709677419,-0.7298387096774194,-0.07258064516129033,-0.875,-0.07661290322580645,-1.0,0.04032258064516129,-0.4798387096774194,0.07258064516129033,-0.6814516129032258,0.0846774193548387,-0.8145161290322581,0.09274193548387097,-0.9233870967741935,0.13306451612903225,-0.42338709677419356,0.2056451612903226,-0.5604838709677419,0.25806451612903225,-0.657258064516129,0.29838709677419356,-0.7419354838709677
0,0.0,0.0,-0.1638655462184874,-0.07983193277310924,-0.31092436974789917,-0.21428571428571427,-0.40756302521008403,-0.3319327731092437,-0.49159663865546216,-0.4117647058823529,-0.17647058823529413,-0.4789915966386555,-0.21428571428571427,-0.6680672268907563,-0.23529411764705882,-0.7899159663865546,-0.24369747899159663,-0.8991596638655462,-0.06722689075630252,-0.5042016806722689,-0.07563025210084033,-0.726890756302521,-0.07983193277310924,-0.8781512605042017,-0.08403361344537816,-1.0,0.03361344537815126,-0.4831932773109244,0.06302521008403361,-0.6848739495798319,0.07563025210084033,-0.8151260504201681,0.08403361344537816,-0.9285714285714286,0.13025210084033614,-0.42436974789915966,0.19747899159663865,-0.5672268907563025,0.24369747899159663,-0.6596638655462185,0.2815126050420168,-0.7478991596638656
0,0.0,0.0,-0.1743119266055046,-0.08256880733944955,-0.3211009174311927,-0.22477064220183487,-0.41743119266055045,-0.3394495412844037,-0.5091743119266054,-0.42201834862385323,-0.17889908256880735,-0.481651376146789,-0.22935779816513763,-0.6743119266055045,-0.25229357798165136,-0.7935779816513762,-0.2706422018348624,-0.9036697247706422,-0.07339449541284404,-0.5091743119266054,-0.0871559633027523,-0.7339449541284404,-0.0963302752293578,-0.8807339449541285,-0.11009174311926606,-1.0,0.03211009174311927,-0.4908256880733945,0.05504587155963303,-0.6926605504587156,0.06422018348623854,-0.8256880733944955,0.06880733944954129,-0.9403669724770642,0.12385321100917432,-0.43119266055045874,0.1926605504587156,-0.5779816513761468,0.24311926605504589,-0.6743119266055045,0.2798165137614679,-0.7614678899082569
0,0.0,0.0,-0.17061611374407584,-0.07109004739336493,-0.32701421800947866,-0.20853080568720378,-0.44549763033175355,-0.3127962085308057,-0.5545023696682464,-0.38388625592417064,-0.20853080568720378,-0.4786729857819905,-0.27014218009478674,-0.6635071090047393,-0.3127962085308057,-0.7772511848341233,-0.3459715639810427,-0.8815165876777251,-0.10426540284360189,-0.5118483412322274,-0.13744075829383887,-0.7345971563981043,-0.16587677725118483,-0.8767772511848341,-0.1895734597156398,-1.0,-0.004739336492890996,-0.4928909952606635,0.0,-0.6966824644549763,0.0,-0.8293838862559242,-0.009478672985781991,-0.9478672985781991,0.09004739336492891,-0.43601895734597157,0.14691943127962084,-0.5876777251184834,0.1895734597156398,-0.6919431279620853,0.22748815165876776,-0.7867298578199052
0,0.0,0.0,-0.1761904761904762,-0.05714285714285714,-0.3380952380952381,-0.19047619047619047,-0.4714285714285714,-0.29523809523809524,-0.5952380952380952,-0.3619047619047619,-0.24285714285714285,-0.47619047619047616,-0.3333333333333333,-0.6619047619047619,-0.38571428571428573,-0.7761904761904762,-0.42857142857142855,-0.8809523809523809,-0.1523809523809524,-0.5095238095238095,-0.21428571428571427,-0.7285714285714285,-0.2619047619047619,-0.8761904761904762,-0.2904761904761905,-1.0,-0.05238095238095238,-0.49523809523809526,-0.07142857142857142,-0.7047619047619048,-0.08571428571428572,-0.8476190476190476,-0.1,-0.9666666666666667,0.047619047619047616,-0.4380952380952381,0.09523809523809523,-0.5952380952380952,0.12857142857142856,-0.7047619047619048,0.14761904761904762,-0.8142857142857143
0,0.0,0.0,-0.17777777777777778,-0.06222222222222222,-0.3244444444444444,-0.20444444444444446,-0.43555555555555553,-0.3111111111111111,-0.5466666666666666,-0.39555555555555555,-0.24444444444444444,-0.47555555555555556,-0.29777777777777775,-0.6755555555555556,-0.3288888888888889,-0.7955555555555556,-0.3466666666666667,-0.9066666666666666,-0.16,-0.49333333333333335,-0.2088888888888889,-0.7244444444444444,-0.23555555555555555,-0.8711111111111111,-0.25333333333333335,-1.0,-0.07555555555555556,-0.4711111111111111,-0.10222222222222223,-0.6888888888888889,-0.11555555555555555,-0.8266666666666667,-0.12444444444444444,-0.9511111111111111,0.013333333333333334,-0.4088888888888889,0.0,-0.5733333333333334,-0.008888888888888889,-0.6933333333333334,-0.017777777777777778,-0.8
0,0.0,0.0,-0.20851063829787234,-0.06808510638297872,-0.3446808510638298,-0.20851063829787234,-0.4340425531914894,-0.3148936170212766,-0.5404255319148936,-0.42127659574468085,-0.2680851063829787,-0.46808510638297873,-0.33191489361702126,-0.6680851063829787,-0.3617021276595745,-0.7914893617021277,-0.3829787234042553,-0.9063829787234042,-0.17872340425531916,-0.4851063829787234,-0.24680851063829787,-0.7148936170212766,-0.2765957446808511,-0.8680851063829788,-0.3021276595744681,-1.0,-0.09361702127659574,-0.4595744680851064,-0.14042553191489363,-0.6808510638297872,-0.16595744680851063,-0.825531914893617,-0.18723404255319148,-0.9531914893617022,-0.00425531914893617,-0.40425531914893614,-0.03404255319148936,-0.574468085106383,-0.059574468085106386,-0.6978723404255319,-0.08085106382978724,-0.8042553191489362
